,username,created_time,tweet_id,tweet, place
279,jarofjamm,Wed Oct 06 09:41:36 +0000 2021,1445685663492292617,"RT @npckc: 湯圓 got a cool award! thanks mqgf 💖

this game is about being an immigrant &amp; not knowing your ""native"" language/culture &amp; not kno…",
280,LIndaJo09311641,Wed Oct 06 09:41:36 +0000 2021,1445685664641548292,@Tony57341326 I'd love to believe you. It would be the Best for Victoria.,
281,sstockwe,Wed Oct 06 09:41:38 +0000 2021,1445685671473999876,RT @itsfauxhad: The Age article about a non-existent investigation into Dan Andrews is truly sensational. Are we still pretending there's n…,"Lower Hunter, Australia"
282,ion_jay,Wed Oct 06 09:41:38 +0000 2021,1445685672770113542,@AdelaideYid We won’t trade the Melbourne pick we wil trade ours. I’m very concerned. Splitting 4 is the sensible move,Australia
283,alt_sgt,Wed Oct 06 09:41:39 +0000 2021,1445685674976317444,"RT @VictoriaCrypto5: Lt.Victoria reporting for duty 

$MOVR #MOVRINES https://t.co/F52EuadrC6",
284,marieeandstuar2,Wed Oct 06 09:41:39 +0000 2021,1445685678050660362,"RT @SandroDemaio: Massive shoutout to the 95,600 CHAMPS across Victoria who got vaccinated yesterday. More than 1% of the entire state’s po…","Melbourne, Victoria"
285,waldron_pj,Wed Oct 06 09:41:40 +0000 2021,1445685679334170630,"RT @KoalaRight: These are the politicians who have enforced the world-record Melbourne lockdowns ⛔️

Remember the names, vote them out.

#A…",
286,MANESKVN,Wed Oct 06 09:41:41 +0000 2021,1445685684648361984,good lord when will you stop invalidating ethan's sexuality...,she/they | 19 | france
287,KaraLambo,Wed Oct 06 09:41:41 +0000 2021,1445685686447722496,I'm still not used to hearing Footy commentators saying good things about Melbourne. Its nice,
288,marg_gilroy,Wed Oct 06 09:41:43 +0000 2021,1445685694572027916,"RT @lroc1501: Two young men, both 22 yo who were involved in the Murdoch Riots in Melbourne Australia, which was heavily promoted by Newsco…","Toowoomba, Queensland"
289,oferzelig,Wed Oct 06 09:41:45 +0000 2021,1445685700423077895,"@NordicNomadEsq So true.

And Dan Andrews neutralising scrutiny by saying ""it's not me, it's the health advice I've… https://t.co/xJAVuw5oft","Melbourne VIC, Australia"
290,JamesCa83866930,Wed Oct 06 09:41:46 +0000 2021,1445685705791791104,RT @LesStonehouse: Could somebody please explain to me why Victoria have so many cases and deaths now when they're much more highly vaccina…,
291,Humpty_Dumpdee,Wed Oct 06 09:41:50 +0000 2021,1445685723449888770,RT @DanielBleakley: There are 4000 busses in Victoria and @DanielAndrewsMP is bragging about having 41 electric buses on the road by 2025.…,"Melbourne, Victoria"
292,AussieMuse89,Wed Oct 06 09:41:52 +0000 2021,1445685730890567682,"RT @lroc1501: Two young men, both 22 yo who were involved in the Murdoch Riots in Melbourne Australia, which was heavily promoted by Newsco…",Naarm (Melbourne)
293,janinesymons,Wed Oct 06 09:41:54 +0000 2021,1445685737567883266,RT @rhysam: Does anyone honestly think if the media didn’t have something on Dan Andrews they wouldn’t have used it by now?,"whadjuk noongar land, walyalup"
294,Bumutuyu,Wed Oct 06 09:41:54 +0000 2021,1445685738184470535,"RT @lroc1501: Two young men, both 22 yo who were involved in the Murdoch Riots in Melbourne Australia, which was heavily promoted by Newsco…",Ngarrindjeri land S Australia
295,DaventrySaddler,Wed Oct 06 09:41:54 +0000 2021,1445685740608753691,"RT @thetravellocker: Will I ever get to visit #Australia again? #TheGhan 
@GreatSthnRail @tic_southaus @NT_Australia #Adelaide @AustTravell…",Daventry
296,ensquaredx2,Wed Oct 06 09:41:54 +0000 2021,1445685741049106436,"RT @CraigKellyMP: Will it be #DanNext ?

Just asking for a friend ...

https://t.co/w0K9hD1zMd","Sydney, New South Wales"
297,SeahavenPrivate,Wed Oct 06 09:41:55 +0000 2021,1445685744756871171,"Just posted a photo @ Melbourne, Victoria, Australia https://t.co/Ij5e1ClCox","Carrum, Melbourne"
298,GeneChild,Wed Oct 06 09:41:55 +0000 2021,1445685745541267461,"Australia has fallen. It’s a 21st Century Prisoner Cell Block H. Sadly, It’ll be coming here soon enough though.",Fenchurch East
299,natureluv298,Wed Oct 06 09:41:57 +0000 2021,1445685752818384901,RT @Melbourne: Spring snowfall captured from @_hotham this morning ❄️ https://t.co/BYEQhulkBm,
300,Missamy231,Wed Oct 06 09:41:59 +0000 2021,1445685761584422914,"RT @PRGuy17: While we're on this, the source told The Age ""one aspect of the IBAC investigation involved scrutiny of the Premier’s actions""…",Democratic Rep of Victoria
301,EllseaHoldFast,Wed Oct 06 09:41:59 +0000 2021,1445685761731297281,"RT @SandroDemaio: Massive shoutout to the 95,600 CHAMPS across Victoria who got vaccinated yesterday. More than 1% of the entire state’s po…",Australia
302,myknittingwool,Wed Oct 06 09:42:01 +0000 2021,1445685768274407427,RT @lenoretaylor: CFMEU members could be expelled from union over Melbourne vaccine mandate protests https://t.co/oMvBc3ALgI,
303,baronvtrapp,Wed Oct 06 09:42:03 +0000 2021,1445685775677288448,"It’s  called “mobbing”, next level bullying. When bullying is not working, they enlist like-minded arseholes for an… https://t.co/sTihpNql7z",
304,Den21180428,Wed Oct 06 09:42:03 +0000 2021,1445685776583249922,@HPOV149 the complete opposite in victoria https://t.co/8oBa7LWSnw,on the beers
305,Leel06Lee,Wed Oct 06 09:42:04 +0000 2021,1445685780576309256,"RT @Damo__73_: @mrjoeaston @FrankKelly33 Joe, you do understand that if Gladys 'curtailed the liberties of the city’s residents' sooner the…",Nrthrn Tblnds NSW
306,Mikey_Hugg,Wed Oct 06 09:42:05 +0000 2021,1445685786821619723,"RT @traderadio: DONE DEAL | Luke Dunstan has joined Melbourne as an unrestricted free agent.

Done Deals for #Tyrepower

#AFLTrade https://…","Australia, Victoria, Melbourne"
307,AnthChristo,Wed Oct 06 09:42:08 +0000 2021,1445685796183310336,"RT @davidbewart: Tim Smith has admitted he had ""no idea"" why he'd called for Dan Andrews to resign. #auspol","Melbourne, Australia"
308,gwendabgilbert,Wed Oct 06 09:42:08 +0000 2021,1445685797718347783,RT @PRGuy17: CARRIED AWAY: Tim Smith has been left with egg on his face after a bungled radio interview where he essentially admitted he ha…,
309,tom42515148,Wed Oct 06 09:42:11 +0000 2021,1445685810422976524,Melbourne is a warzone right now https://t.co/UIR1qP5sR5 via @YouTube,
310,marielewsey,Wed Oct 06 09:42:13 +0000 2021,1445685818522161157,"RT @justinjonesblog: To the Victorians who live in the Kew electorate, please vote this man out next year. 
Dan Andrews is not under invest…",Country NSW
311,JohnSmi31519546,Wed Oct 06 09:42:14 +0000 2021,1445685821944696833,RT @simsy1977: Coming soon to the UK if people don't get their heads out of the sand quickly,
312,Actorsmask,Wed Oct 06 09:42:14 +0000 2021,1445685823655976965,RT @MelissaLDavey: City of Melbourne have just announced that from Friday 5 November vaccination will be required to enter any City of Melb…,"London, England"
313,sumeyyailanbey,Wed Oct 06 09:42:14 +0000 2021,1445685824851378185,"Scrap vaccine mandate, give meat workers choice of daily rapid test: union boss https://t.co/oaFlE8VU9M",Melbourne
314,christi46995357,Wed Oct 06 09:42:16 +0000 2021,1445685830169677828,RT @MelissaLDavey: City of Melbourne have just announced that from Friday 5 November vaccination will be required to enter any City of Melb…,
315,SeanJamesReilly,Wed Oct 06 09:42:18 +0000 2021,1445685840173154314,RT @yodaberg: No Paul. Just... no. Abattoirs are one of the highest risk industries. No. Just. Get. Vaccinated.  https://t.co/H7DLZa5Vcy,"Melbourne, Victoria"
316,strangepress,Wed Oct 06 09:42:18 +0000 2021,1445685842018639878,"Do you know the language of the birds?

2.11.21 - Join us to celebrate the publication of Victoria Nelson’s maginif… https://t.co/r0Da77psTb",London
317,ScrewMorrison,Wed Oct 06 09:42:19 +0000 2021,1445685844447137807,"RT @Damo__73_: @mrjoeaston @FrankKelly33 Joe, you do understand that if Gladys 'curtailed the liberties of the city’s residents' sooner the…",
318,thevixter2,Wed Oct 06 09:42:19 +0000 2021,1445685845881618441,"RT @lroc1501: Two young men, both 22 yo who were involved in the Murdoch Riots in Melbourne Australia, which was heavily promoted by Newsco…",
319,delmaclifton,Wed Oct 06 09:42:19 +0000 2021,1445685846015832071,"RT @kateju9: Getting vaccinated against COVID-19 will help protect us and the people we love.

Dr Elif Ekinci is a diabetes doctor and spec…",
320,scc68samu,Wed Oct 06 09:42:21 +0000 2021,1445685854450581516,"RT @GiulioMarini2: Hard to say in advance, but it is always worth paying attention to coincidences; thank You for the information provided",
321,itsdaveoneil,Wed Oct 06 09:42:22 +0000 2021,1445685856161841152,Good news irresponsible fool,Melbourne
322,PressmanLyn,Wed Oct 06 09:42:23 +0000 2021,1445685861073309701,"RT @lroc1501: Two young men, both 22 yo who were involved in the Murdoch Riots in Melbourne Australia, which was heavily promoted by Newsco…",
323,DamienRactliffe,Wed Oct 06 09:42:29 +0000 2021,1445685884452442115,@Halfastar Haven’t heard if Coastwatch is racing in Sydney or Melbourne,Melbourne
324,LynnmillenLynn,Wed Oct 06 09:42:30 +0000 2021,1445685889024233479,RT @RobSuperina: @droverdriver61 @DanielAndrewsMP is on a hiding to nothing. Behaviour of many Victorians (after Gladys let the virus escap…,"San Remo, Victoria"
325,ChaldeaNurseBot,Wed Oct 06 09:46:32 +0000 2021,1445686906994376705,Ruler Queen Victoria when?,"Chaldea, Antartica"
326,KeepItR44291833,Wed Oct 06 09:42:31 +0000 2021,1445685894862626817,"“Despite the warnings that Victoria needed a bigger public health team, the number of staff had been in decline for… https://t.co/9CYhkj8rce",
327,monikawithakart,Wed Oct 06 09:42:32 +0000 2021,1445685897899372563,"Just posted a photo @ Melbourne, Victoria, Australia https://t.co/52G9tOyga5","Balnarring, Victoria"
328,TallRuss,Wed Oct 06 09:42:32 +0000 2021,1445685900269088773,"@Alec_Zeck @21WIRE MEDICAL INDUSTRIAL COMPLEX
just got busted!!!
https://t.co/qeEdhO4nDm https://t.co/oZY4giQnOZ

I… https://t.co/bSfi69A0hz","Florida, USA"
329,WatchxxxfreeC,Wed Oct 06 09:42:33 +0000 2021,1445685901862998024,I Have A Wife – Victoria Lobov https://t.co/CnispYsi6x,Porn City
330,LeeColenso,Wed Oct 06 09:42:34 +0000 2021,1445685907361656837,RT @PRGuy17: CARRIED AWAY: Tim Smith has been left with egg on his face after a bungled radio interview where he essentially admitted he ha…,"Sydney, New South Wales"
331,345_knight,Wed Oct 06 09:42:36 +0000 2021,1445685914819121155,"It's her choice.
How does it even matter ffs??
Is it harming anyone?
What now? Are you guys going to question her h… https://t.co/uEBdUANLTz",
332,PlusJacaranda,Wed Oct 06 09:42:36 +0000 2021,1445685915947438090,RT @AussieVal10: Get him gone! https://t.co/IxRpCuP5Za,
333,Oneil82O,Wed Oct 06 09:42:36 +0000 2021,1445685916765278217,Research China's World Engine if you can find anything on it let me know. Seen it once and it's vanished from the i… https://t.co/pVbKBckhGd,
334,Joejoe060978,Wed Oct 06 09:42:38 +0000 2021,1445685922100494337,RT @LIndaJo09311641: Calling on the Governor of Victoria to dissolve the Victorian Parliament - Sign the Petition! https://t.co/5q7Cnf2Np9…,Melbourne 
335,ArtistGregsy,Wed Oct 06 09:42:39 +0000 2021,1445685926462574596,RT @MelissaLDavey: City of Melbourne have just announced that from Friday 5 November vaccination will be required to enter any City of Melb…,Portsmouth UK
336,thelucyjohnston,Wed Oct 06 09:42:40 +0000 2021,1445685933349609479,RT @MelissaLDavey: City of Melbourne have just announced that from Friday 5 November vaccination will be required to enter any City of Melb…,"England, United Kingdom"
337,Mntgmry_Brwstr,Wed Oct 06 09:42:41 +0000 2021,1445685937782988810,RT @benitakolovos: Shadow Attorney-General Tim Smith on reports in The Age: “The former premier of NSW resigned because she was under inves…,Sydney
338,percyvale21,Wed Oct 06 09:42:42 +0000 2021,1445685938932252678,"RT @lroc1501: Two young men, both 22 yo who were involved in the Murdoch Riots in Melbourne Australia, which was heavily promoted by Newsco…","Queensland, Australia"
339,Karonleahely,Wed Oct 06 09:42:43 +0000 2021,1445685944422572038,Care to comment @billbowtell?,Australia
340,KINGSLEIGHYA,Wed Oct 06 09:42:43 +0000 2021,1445685947039772680,my man here is probably from melbourne get a grip y’all not everyone lives where u live😭😮‍💨😮‍💨,aus
341,Steffy28624274,Wed Oct 06 09:42:45 +0000 2021,1445685954593783810,RT @Claireholmes37: Congratulations NSW on spreading your virus to both Victoria and New Zealand,
342,YBGkapalot,Wed Oct 06 09:42:46 +0000 2021,1445685957332652036,yall girls be posting this but forget ur from the trenches of Melbourne 📍 😂 https://t.co/CIYFr8dY8O,northside
343,RoyanWg,Wed Oct 06 09:42:46 +0000 2021,1445685958003679232,"RT @johnsy123aus: The crook Stuart Robert is having a go at Queenslanders, we are kept safe by our premier, how dare this criminal say that…",
344,PplJustLikeUs,Wed Oct 06 09:42:46 +0000 2021,1445685958079250442,"RT @lroc1501: Two young men, both 22 yo who were involved in the Murdoch Riots in Melbourne Australia, which was heavily promoted by Newsco…","Sydney, Australia"
345,keirbrown,Wed Oct 06 09:42:46 +0000 2021,1445685958255386626,@VictoriaConnett @hayleymason_act @hayleydohertyuk I will message straight away Victoria. In fact thinking about it… https://t.co/MAx9RL416l,York
346,Melody40435329,Wed Oct 06 09:42:46 +0000 2021,1445685959274553347,I'm getting out of the asylum soon but nothing is going to change I'm still going to be killed by the hostile Victo… https://t.co/MienWzSuiN,insane asylum Ireland 
347,Karonleahely,Wed Oct 06 09:42:46 +0000 2021,1445685959446577158,"RT @sophieelsworth: Update today:
Victoria: 1420 cases.
NSW: 594 cases.😷",Australia
348,Sadie_Winter74,Wed Oct 06 09:42:49 +0000 2021,1445685970133680133,@OccupyMyGov Massachusetts at 7.1 million about the size of Victoria. And they're adding 3000+ cases a day. Fox on… https://t.co/tqtpe9aZBw,"Melbourne, Victoria"
349,Roykling1Tim,Wed Oct 06 09:42:49 +0000 2021,1445685971102535691,"RT @JamesMelville: Bloody hell. The absolute state of Melbourne right now. This is like something out a dystopian horror movie.

#Melbourne…",
350,marieeandstuar2,Wed Oct 06 09:42:50 +0000 2021,1445685976454500361,"RT @DownunderGal777: Breaking News for MSM
Daniel Andrews Premier of Victoria is NOT i repeat NOT under investigation.
Credibility and Fact…","Melbourne, Victoria"
351,keyamour,Wed Oct 06 09:42:51 +0000 2021,1445685980116107267,"RT @KResearcher: Hopefully one day Kenya,Uganda and Tanzania will sit down like grown ups and decide to rename Lake Victoria. #RandomThough…",Here Already
352,KimBru49,Wed Oct 06 09:42:56 +0000 2021,1445685999183417351,"RT @FXMC1957: 6 October 1892. Alfred, Lord Tennyson, died (aged 83). He was one of the most popular poets of the Victorian era and was Poet…",Brussels 🇧🇪 🇪🇺
353,Musikeando,Wed Oct 06 09:42:56 +0000 2021,1445685999925792776,"RT @ianmSC: On 7/15 when Victoria mandated masks anytime outside the house, they were averaging 4 cases per day. Cases are up 33,025% since…",
354,malcolmlum75,Wed Oct 06 09:42:57 +0000 2021,1445686001884549122,RT @benitakolovos: Shadow Attorney-General Tim Smith on reports in The Age: “The former premier of NSW resigned because she was under inves…,
355,SeanJamesReilly,Wed Oct 06 09:42:59 +0000 2021,1445686011141361676,RT @MelissaLDavey: City of Melbourne have just announced that from Friday 5 November vaccination will be required to enter any City of Melb…,"Melbourne, Victoria"
356,iwasmimingsalt,Wed Oct 06 09:43:00 +0000 2021,1445686018116521987,reminder that victoria de angelis is cute,minor they/he(?) cbyf 
357,PeterStrongSB,Wed Oct 06 09:43:01 +0000 2021,1445686020092022796,Is it true that Carlton tried to destroy that 1909 GF video? C’arn the Swans (bloods)!,Canberra
358,FiveFrogsBlog,Wed Oct 06 09:43:02 +0000 2021,1445686022835097600,"RT @lroc1501: Two young men, both 22 yo who were involved in the Murdoch Riots in Melbourne Australia, which was heavily promoted by Newsco…",Melbourne
359,Musti03061,Wed Oct 06 09:43:02 +0000 2021,1445686023543918599,"RT @Love_onlyyU: Melbourne, Victoria, Australia 🇦🇺 

📸 Pedro King https://t.co/zbAsvgOxOq","Emirdağ, Türkiye"
360,PeterPumpster,Wed Oct 06 09:43:02 +0000 2021,1445686025511006209,RT @DanielBleakley: @DanielAndrewsMP This is a stunt!,
361,hilarymcnevin,Wed Oct 06 09:46:38 +0000 2021,1445686928951578627,RT @danivalent: So good,Melbourne Australia
362,girlsbitesback,Wed Oct 06 09:43:02 +0000 2021,1445686026282758146,"RT @maforaliving: victoria's body, not ours, if she decided to do this, she's comfortable with it, that's it, no one forced her, end of dis…","Ixelles, Belgique"
363,GaryPriestley11,Wed Oct 06 09:43:03 +0000 2021,1445686030783311875,RT @DanielBleakley: There are 4000 busses in Victoria and @DanielAndrewsMP is bragging about having 41 electric buses on the road by 2025.…,"Sydney, New South Wales"
364,9sec93lx,Wed Oct 06 09:43:04 +0000 2021,1445686034000269316,RT @GillianMcKeith: #melbourne has been destroyed by its own government.  Practically Everything is for lease..  But what would have happen…,United States
365,chrismurphys,Wed Oct 06 09:43:06 +0000 2021,1445686043290714113,I went to a Catholic school housing 5 paedophile teachers.Confess in remorse to a priest &amp; he tells no one &amp; teache… https://t.co/0ypYdvcRCK,chrismurphyllb@gmail.com
366,chaz_reinheld,Wed Oct 06 09:43:08 +0000 2021,1445686048198066176,RT @ProudOldSoldier: Yep. Saving Lives. FFS 🙄,
367,StevenBondSmith,Wed Oct 06 09:43:09 +0000 2021,1445686053411516418,"@PitchfordRohan No one changed the definition. Not even Aghion.  And gdp is arguably a good proxy for welfare. 

Bu… https://t.co/RY7dpxVK1s","Honolulu, HI"
368,lapauraadelbuio,Wed Oct 06 09:43:10 +0000 2021,1445686056985133060,"""Three straight men"" lmao","Melbourne, Victoria"
369,TwicketsMusic,Wed Oct 06 09:43:11 +0000 2021,1445686060764250112,"2 tickets to The Lathums at O2 Victoria Warehouse - Manchester, 16 Oct, face value (plus fees). Buy with protection: https://t.co/y3rATZ3BTM",UK only
370,TwicketsUK,Wed Oct 06 09:43:11 +0000 2021,1445686061749784579,"2 tickets to The Lathums at O2 Victoria Warehouse - Manchester, 16 Oct, face value (plus fees). Buy &amp; sell with pro… https://t.co/f88WvC2odH","London, England"
371,DonutRaspberry,Wed Oct 06 09:43:11 +0000 2021,1445686062928388097,"RT @PeterSweden7: Italy is forcing all workers to have a covid passport on October 15.

Victoria in Australia will require all workers on t…",
372,cheztrev,Wed Oct 06 09:43:12 +0000 2021,1445686066904588294,"RT @VictoriaPolice: Liteasha &amp; Lavinia are missing. Liteasha, who is 13 and from Ballarat, is believed to be with Lavinia, who is 14 and fr…",
373,DodgeRambl3r,Wed Oct 06 09:43:15 +0000 2021,1445686077595873286,"RT @KoalaRight: These are the politicians who have enforced the world-record Melbourne lockdowns ⛔️

Remember the names, vote them out.

#A…",Lake District
374,ToddSha92924325,Wed Oct 06 09:43:16 +0000 2021,1445686084919181315,@ambrosepgapba @amandamedvetz6 @WagnerAthletics @bowlatrabs It’s touch your toes Victoria!,
375,tashhrdc,Wed Oct 06 09:43:17 +0000 2021,1445686087301558274,"RT @patstokes: ICYMI: Me for @Meanjin on the surreal and bewildering final days of the Melbourne lockdown

https://t.co/qJT4hJtzLa https://…",Melbourne • 25 • She/They
376,Steve00223392,Wed Oct 06 09:43:19 +0000 2021,1445686097284001793,"RT @OzraeliAvi: Victoria Police are getting DESPERATE to prevent the world from seeing their outrageous behaviour in Melbourne.

WATCH &amp; RT…",
377,lapauraadelbuio,Wed Oct 06 09:43:20 +0000 2021,1445686099540541450,RT @MANESKVN: good lord when will you stop invalidating ethan's sexuality...,"Melbourne, Victoria"
378,atompkins101,Wed Oct 06 09:43:23 +0000 2021,1445686111733383172,RT @MelissaLDavey: City of Melbourne have just announced that from Friday 5 November vaccination will be required to enter any City of Melb…,"Perth, Western Australia"
379,DanielGeist,Wed Oct 06 09:43:23 +0000 2021,1445686113801277440,My 2024 presidential vote is still up for grabs! I'll pledge it to the first Democratic candidate who calls this ou… https://t.co/5JKLSHppA9,Manhattan
380,MANESKVN,Wed Oct 06 09:43:28 +0000 2021,1445686132637790215,"i don't get the link between vic being bi and her being perfectly shaved? it's her body, if she wants to shave then… https://t.co/5QAqwSyNZa",she/they | 19 | france
381,pharrah,Wed Oct 06 09:43:29 +0000 2021,1445686139549933579,"RT @KResearcher: Hopefully one day Kenya,Uganda and Tanzania will sit down like grown ups and decide to rename Lake Victoria. #RandomThough…","Nairobi, Kenya"
382,captainnemo101,Wed Oct 06 09:43:31 +0000 2021,1445686147020038148,"RT @sifterHQ: 🎮Explore more than 50 games featured in the Melbourne @QueerGamesFest , Lead organiser Luke Miller joins SIFTER to discuss th…","North West, England"
383,speclplcnhell,Wed Oct 06 09:43:34 +0000 2021,1445686160664129536,RT @Jewls45816368: Can not believe this 🤬🤬🤬 is our new premier. A special place in hell for people  who harm children https://t.co/2K3TxuIz…,Inferno
384,rsadreamer1,Wed Oct 06 09:43:36 +0000 2021,1445686167429468161,RT @Leg453: Victoria Justice's thighs are so sexy https://t.co/06yBCoQw9E,South Africa
385,lorelopes,Wed Oct 06 09:43:36 +0000 2021,1445686168050225155,"My other Lilac is blooming, that one grow a lot slower, beautiful buds though! 

#lilacflower #lilactree #lilacbush… https://t.co/ymwQVJQV71","Salvador, Brasil"
386,the_jongleur,Wed Oct 06 09:43:37 +0000 2021,1445686169719623686,@anthimatter …simples. Hormel Foods Australia is in Moorabbin Victoria.,Sol-3 [Down Under]
387,IamaUnit,Wed Oct 06 09:43:37 +0000 2021,1445686171468636166,RT @DanielBleakley: @DanielAndrewsMP This is a stunt!,
388,BlinkYamchinku,Wed Oct 06 09:43:37 +0000 2021,1445686171850346512,@AllanNyash @judas30c Lake Victoria haina shores,under some voluptuous tirries 
389,YuningZhang2,Wed Oct 06 09:43:42 +0000 2021,1445686191794245635,RT @MelissaLDavey: City of Melbourne have just announced that from Friday 5 November vaccination will be required to enter any City of Melb…,"Sydney, New South Wales"
390,talopine,Wed Oct 06 09:43:43 +0000 2021,1445686197016150019,"RT @VicAusMidwife: Can anyone pls tell me, based on the the modeling done for Victoria &amp; Australia, when our hospitals will return to pre-C…","Sydney (NSW, not Nova Scotia)"
391,dhinakaranrajan,Wed Oct 06 09:43:44 +0000 2021,1445686202540052484,RT @MelissaLDavey: City of Melbourne have just announced that from Friday 5 November vaccination will be required to enter any City of Melb…,
392,tobyone07,Wed Oct 06 09:43:45 +0000 2021,1445686204037402633,RT @leonardjcohen: Like it!,"Alexandria, Sydney"
393,707_operations,Wed Oct 06 09:43:45 +0000 2021,1445686205245313030,What are your memories of The Southern Aurora and Spirit of Progress that once ran between #Melbourne  &amp; #Sydney  w… https://t.co/FxeAHcUdXs,"Newport - Melbourne, Victoria"
394,flossyflange,Wed Oct 06 09:43:46 +0000 2021,1445686211272601606,FFS…. This is absolute insane dystopia,England
395,aflratings_FS,Wed Oct 06 09:43:48 +0000 2021,1445686217354346499,"Luke Dunstan joins Melbourne https://t.co/0IZ6yhxfb6

#AFL | #AFLFantasy

@aflratings_FS",
396,kerjacerdas,Wed Oct 06 09:43:49 +0000 2021,1445686220164526091,RT @MelissaLDavey: City of Melbourne have just announced that from Friday 5 November vaccination will be required to enter any City of Melb…,"Moscow, Russia"
397,bigtoes44,Wed Oct 06 09:43:49 +0000 2021,1445686223608025092,RT @TelstraEnt: The AFL has one of the largest sports video archive collections in the world. Some videos date back to the 1909 Grand Final…,"Melbourne, Victoria"
398,Enough71364045,Wed Oct 06 09:43:51 +0000 2021,1445686229878509570,So does anyone really believe  Dan cares about you. #DanNext,
399,MarieColemanAO,Wed Oct 06 09:43:51 +0000 2021,1445686230520242196,"RT @lroc1501: Two young men, both 22 yo who were involved in the Murdoch Riots in Melbourne Australia, which was heavily promoted by Newsco…",Canberra
400,LilyGreenLily,Wed Oct 06 09:43:52 +0000 2021,1445686233124851720,"RT @Iainr1Cairns: Its almost unheard of that a politician can defeat the might of the Murdoch empire.

Dan Andrews is still standing and no…",
401,GaynorTurney,Wed Oct 06 09:43:52 +0000 2021,1445686236128055296,RT @NettyMilo: How does this dude stand there and lie like this?!  We know KNOW that fully v'd people still transmit and catch c0v1d so the…,
402,SheriSachse,Wed Oct 06 09:43:54 +0000 2021,1445686242541072384,RT @chrismurphys: I went to a Catholic school housing 5 paedophile teachers.Confess in remorse to a priest &amp; he tells no one &amp; teacher stay…,"Oregon, USA"
403,whoozqueen,Wed Oct 06 09:43:55 +0000 2021,1445686246047584262,"RT @justinjonesblog: To the Victorians who live in the Kew electorate, please vote this man out next year. 
Dan Andrews is not under invest…",Melbourne
404,ianrigby81,Wed Oct 06 09:43:55 +0000 2021,1445686247616176129,"RT @DarrenPlymouth: Teachers in Victoria, Australia, need to be vaccinated by the 15th October, or no job. Vaccinated teachers are needed t…",
405,bigtoes44,Wed Oct 06 09:43:55 +0000 2021,1445686247855255558,RT @MyFirstCousin: Did the Morrison/Frydenberg government sponsor the Melbourne riots to discredit the CFMEU?,"Melbourne, Victoria"
406,YukonEvents,Wed Oct 06 09:43:56 +0000 2021,1445686251210756107,RT @beannorth: We want to give a shout out to our partners at the Victoria Faulkner Women's Centre. They strive towards the day when all wo…,"Yukon, Canada"
407,prothelios,Wed Oct 06 09:43:56 +0000 2021,1445686251269488645,RT @MelissaLDavey: City of Melbourne have just announced that from Friday 5 November vaccination will be required to enter any City of Melb…,
408,biteofmaneskin,Wed Oct 06 09:43:57 +0000 2021,1445686256726249478,what the? it's her fucking choice let's be polite enough to respect it.,
